retriever,Model,agreement_id,question,gold_answer,pred_answer,confidence,time
whoosh,jasu_legalbert,Agreement_18,"Could I refer a rent increase of any property to a rent
officer?","If the Let property is located within a rent pressure zone,
the Tenant cannot refer a rent increase to a rent officer as Scottish
7
Ministers will have set a cap on the maximum amount the rent can be
increased.",,-1.0,7.152557373046875e-07
whoosh,nlpaueb_legalbert,Agreement_18,"Could I refer a rent increase of any property to a rent
officer?","If the Let property is located within a rent pressure zone,
the Tenant cannot refer a rent increase to a rent officer as Scottish
7
Ministers will have set a cap on the maximum amount the rent can be
increased.",,-1.0,4.76837158203125e-07
whoosh,atharvamundada_bertlarge_legal,Agreement_18,"Could I refer a rent increase of any property to a rent
officer?","If the Let property is located within a rent pressure zone,
the Tenant cannot refer a rent increase to a rent officer as Scottish
7
Ministers will have set a cap on the maximum amount the rent can be
increased.",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,How much is the deposit?,"A deposit of £1,500 will be paid by the Tenant to the
Landlord.",,-1.0,9.5367431640625e-07
whoosh,nlpaueb_legalbert,Agreement_18,How much is the deposit?,"A deposit of £1,500 will be paid by the Tenant to the
Landlord.",,-1.0,0.0
whoosh,atharvamundada_bertlarge_legal,Agreement_18,How much is the deposit?,"A deposit of £1,500 will be paid by the Tenant to the
Landlord.",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,When Should the tenant pay the Deposit?,At the start date of the tenancy or before.,within 30 working days,0.07872181385755539,0.019898653030395508
whoosh,nlpaueb_legalbert,Agreement_18,When Should the tenant pay the Deposit?,At the start date of the tenancy or before.,paying,2.047755515377503e-05,0.021381139755249023
whoosh,atharvamundada_bertlarge_legal,Agreement_18,When Should the tenant pay the Deposit?,At the start date of the tenancy or before.,within 30 working days from the start of the tenancy,0.42223095893859863,0.08321094512939453
whoosh,jasu_legalbert,Agreement_18,"If the Deposit is paid in instalements , when should the
landlord lodge them with a tenancy deposit scheme?","Landlord must lodge any deposit they receive with a
tenancy deposit scheme within 30 working days of the start date of the
tenancy (when a deposit is paid in instalments then each instalment
must be lodged within 30 working days of that instalment being paid).",,-1.0,9.5367431640625e-07
whoosh,nlpaueb_legalbert,Agreement_18,"If the Deposit is paid in instalements , when should the
landlord lodge them with a tenancy deposit scheme?","Landlord must lodge any deposit they receive with a
tenancy deposit scheme within 30 working days of the start date of the
tenancy (when a deposit is paid in instalments then each instalment
must be lodged within 30 working days of that instalment being paid).",,-1.0,2.384185791015625e-07
whoosh,atharvamundada_bertlarge_legal,Agreement_18,"If the Deposit is paid in instalements , when should the
landlord lodge them with a tenancy deposit scheme?","Landlord must lodge any deposit they receive with a
tenancy deposit scheme within 30 working days of the start date of the
tenancy (when a deposit is paid in instalments then each instalment
must be lodged within 30 working days of that instalment being paid).",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,What is A tenancy deposit scheme?,"A tenancy deposit scheme is an independent third-party
scheme approved by the Scottish Ministers to hold and protect a
deposit until it is due to be repaid.",fair wear and tear,0.11788281053304672,0.06974339485168457
whoosh,nlpaueb_legalbert,Agreement_18,What is A tenancy deposit scheme?,"A tenancy deposit scheme is an independent third-party
scheme approved by the Scottish Ministers to hold and protect a
deposit until it is due to be repaid.",out property. The governments How to lease,0.00012239656643941998,0.08123230934143066
whoosh,atharvamundada_bertlarge_legal,Agreement_18,What is A tenancy deposit scheme?,"A tenancy deposit scheme is an independent third-party
scheme approved by the Scottish Ministers to hold and protect a
deposit until it is due to be repaid.",give guidance on what may be considered fair wear and tear,0.3256918489933014,0.2567102909088135
whoosh,jasu_legalbert,Agreement_18,Should the landlord confirm receiving the deposit?,"The Landlord will issue a receipt for the deposit to the
Tenant.",,-1.0,9.5367431640625e-07
whoosh,nlpaueb_legalbert,Agreement_18,Should the landlord confirm receiving the deposit?,"The Landlord will issue a receipt for the deposit to the
Tenant.",,-1.0,0.0
whoosh,atharvamundada_bertlarge_legal,Agreement_18,Should the landlord confirm receiving the deposit?,"The Landlord will issue a receipt for the deposit to the
Tenant.",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,Could I claim interest from the landlord for the deposit?,"No interest shall be paid by the Landlord to the Tenant for
the deposit.",,-1.0,9.5367431640625e-07
whoosh,nlpaueb_legalbert,Agreement_18,Could I claim interest from the landlord for the deposit?,"No interest shall be paid by the Landlord to the Tenant for
the deposit.",,-1.0,0.0
whoosh,atharvamundada_bertlarge_legal,Agreement_18,Could I claim interest from the landlord for the deposit?,"No interest shall be paid by the Landlord to the Tenant for
the deposit.",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,Who is the deposit scheme for this tenancy?,"The scheme administrator is Safedeposits Scotland .
8",,-1.0,1.430511474609375e-06
whoosh,nlpaueb_legalbert,Agreement_18,Who is the deposit scheme for this tenancy?,"The scheme administrator is Safedeposits Scotland .
8",,-1.0,2.384185791015625e-07
whoosh,atharvamundada_bertlarge_legal,Agreement_18,Who is the deposit scheme for this tenancy?,"The scheme administrator is Safedeposits Scotland .
8",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,"What is the contact details of the deposit scheme for this
tenancy?","their contact details are:
https://www.safedepositsscotland.com/
info@safedepositsscotland.com
03333 213 136",,-1.0,1.1920928955078125e-06
whoosh,nlpaueb_legalbert,Agreement_18,"What is the contact details of the deposit scheme for this
tenancy?","their contact details are:
https://www.safedepositsscotland.com/
info@safedepositsscotland.com
03333 213 136",,-1.0,2.384185791015625e-07
whoosh,atharvamundada_bertlarge_legal,Agreement_18,"What is the contact details of the deposit scheme for this
tenancy?","their contact details are:
https://www.safedepositsscotland.com/
info@safedepositsscotland.com
03333 213 136",,-1.0,0.0
whoosh,jasu_legalbert,Agreement_18,"Could the landlord apply for deductions from the
deposit?","Where it is provided in this Agreement that the Tenant is
responsible for a particular cost or to do any particular thing and the
Tenant fails to meet that cost, or the Landlord carries out work or
performs any other obligation for which the Tenant is responsible, the
Landlord can apply for reasonable costs to be deducted from any
deposit paid by the Tenant.",,-1.0,9.5367431640625e-07
whoosh,nlpaueb_legalbert,Agreement_18,"Could the landlord apply for deductions from the
deposit?","Where it is provided in this Agreement that the Tenant is
responsible for a particular cost or to do any particular thing and the
Tenant fails to meet that cost, or the Landlord carries out work or
performs any other obligation for which the Tenant is responsible, the
Landlord can apply for reasonable costs to be deducted from any
deposit paid by the Tenant.",,-1.0,2.384185791015625e-07
whoosh,atharvamundada_bertlarge_legal,Agreement_18,"Could the landlord apply for deductions from the
deposit?","Where it is provided in this Agreement that the Tenant is
responsible for a particular cost or to do any particular thing and the
Tenant fails to meet that cost, or the Landlord carries out work or
performs any other obligation for which the Tenant is responsible, the
Landlord can apply for reasonable costs to be deducted from any
deposit paid by the Tenant.",,-1.0,0.0
whoosh,jasu_legalbert,Agreement_18,"What might be the deductions the landlord could apply
for to the deposit scheme?","This would include cases where a tenant has not paid all of
the rent payable, any amount in respect of one-off services, or unpaid
utility bills, or a sum in relation to breakages or cleaning.",,-1.0,7.152557373046875e-07
whoosh,nlpaueb_legalbert,Agreement_18,"What might be the deductions the landlord could apply
for to the deposit scheme?","This would include cases where a tenant has not paid all of
the rent payable, any amount in respect of one-off services, or unpaid
utility bills, or a sum in relation to breakages or cleaning.",,-1.0,0.0
whoosh,atharvamundada_bertlarge_legal,Agreement_18,"What might be the deductions the landlord could apply
for to the deposit scheme?","This would include cases where a tenant has not paid all of
the rent payable, any amount in respect of one-off services, or unpaid
utility bills, or a sum in relation to breakages or cleaning.",,-1.0,2.384185791015625e-07
whoosh,jasu_legalbert,Agreement_18,How will the deposit be released?,"At the end of the tenancy the Landlord should ask the
tenancy deposit scheme to release the deposit and the amounts
payable to each party.",,-1.0,9.5367431640625e-07
whoosh,nlpaueb_legalbert,Agreement_18,How will the deposit be released?,"At the end of the tenancy the Landlord should ask the
tenancy deposit scheme to release the deposit and the amounts
payable to each party.",,-1.0,2.384185791015625e-07
whoosh,atharvamundada_bertlarge_legal,Agreement_18,How will the deposit be released?,"At the end of the tenancy the Landlord should ask the
tenancy deposit scheme to release the deposit and the amounts
payable to each party.",,-1.0,2.384185791015625e-07
